time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-26T16:36:24.600Z,35.6201667,-117.4096667,2.86,1.05,ml,22,99,0.05442,0.19,ci,ci39218087,2020-05-26T20:05:06.950Z,16km S of Trona. CA,earthquake,0.31,0.45,114,14,reviewed,ci,ci
2020-05-26T16:35:58.210Z,38.1833,-117.7917,6.3,2.1,ml,24,96.17,58,0.13,nn,nn00735536,2020-05-26T16:39:25.190Z,36 km SE of Mina. Nevada,earthquake,,0.6,,,automatic,nn,nn
2020-05-26T16:35:23.590Z,38.1587,-117.9465,3,1,ml,9,81.96,8,0.07,nn,nn00735535,2020-05-26T16:39:12.183Z,29 km SSE of Mina. Nevada,earthquake,,0.9,,,automatic,nn,nn
2020-05-26T16:34:34.779Z,-30.5438,-177949,43.75,4.4,mb,,179,1294,0.1,us,us6000a4j1,2020-06-03T18:33:07.040Z,901 km NE of Ngunguru. New Zealand,earthquake,13.3,4.3,189,8,reviewed,us,us
2020-05-26T16:31:53.595Z,38.1608,-117.8783,6.6,3.1,ml,31,46.64,6,0.1319,nn,nn00735530,2020-05-27T02:13:54.307Z,32 km SE of Mina. Nevada,earthquake,,0.5,0.34,13,reviewed,nn,nn
2020-05-26T16:30:08.510Z,35.7986667,-117603,8.09,0.55,ml,9,215,0.01761,0.15,ci,ci37446229,2020-05-28T02:26:24.501Z,18km W of Searles Valley. CA,earthquake,0.66,0.77,12,3,reviewed,ci,ci
2020-05-26T16:29:36.130Z,35.9111667,-117.7448333,7.52,0.44,ml,16,54,0.07037,0.11,ci,ci39218063,2020-05-28T02:25:22.971Z,15km E of Little Lake. CA,earthquake,0.23,0.59,56,3,reviewed,ci,ci
2020-05-26T16:26:09.030Z,17.9186,-66938,9,2.64,md,18,229,0.0815,0.19,pr,pr2020147013,2020-05-26T16:57:48.566Z,6 km SSW of Guánica. Puerto Rico,earthquake,0.53,0.62,0.3,8,reviewed,pr,pr
2020-05-26T16:24:21.967Z,63.4992,-150.6452,10.7,0.8,ml,,,,0.69,ak,ak0206rdo55d,2020-05-30T04:05:21.710Z,53 km E of Denali National Park. Alaska,earthquake,,0.3,,,reviewed,ak,ak
2020-05-26T16:20:50.000Z,37.4,-116692,4.9,0.7,ml,14,154.92,0.38,0.13,nn,nn00735527,2020-05-26T16:26:05.007Z,54 km N of Beatty. Nevada,earthquake,,13.4,,,automatic,nn,nn
2020-05-26T16:20:29.660Z,38.1998,-117.7675,9.4,2.1,ml,26,61.81,22,0.09,nn,nn00735523,2020-05-26T16:25:56.636Z,36 km SE of Mina. Nevada,earthquake,,1.4,,,automatic,nn,nn
2020-05-26T16:18:11.760Z,47.7431667,-113.7488333,8.47,1.34,ml,14,182,214,0.12,mb,mb80426864,2020-05-26T19:43:47.110Z,21 km SSE of Swan Lake. Montana,earthquake,0.68,1.59,261,2,reviewed,mb,mb
2020-05-26T16:16:53.610Z,38.1533,-117.8715,9.4,0.8,ml,12,111.51,15,0.03,nn,nn00735520,2020-05-26T16:21:12.009Z,33 km SE of Mina. Nevada,earthquake,,2.3,,,automatic,nn,nn
2020-05-26T16:13:54.490Z,38.1712,-117.9632,0,1.4,ml,10,91,27,0.14,nn,nn00735517,2020-05-26T16:18:32.538Z,27 km SSE of Mina. Nevada,earthquake,,0.4,,,automatic,nn,nn
2020-05-26T16:13:36.789Z,36.21033333,-95.87966667,0,1.34,ml,33,129,0.307739611,0.48,ok,ok2020khzo,2020-05-27T14:30:26.471Z,6 km SSW of Owasso. Oklahoma,quarry blast,,0.4,0.15,16,reviewed,ok,ok
2020-05-26T16:12:34.022Z,38.2114,-117.7903,7.8,2.3,ml,19,78.22,38,0.0939,nn,nn00735515,2020-05-27T02:13:46.035Z,34 km SE of Mina. Nevada,earthquake,,0.9,0.46,5,reviewed,nn,nn
2020-05-26T16:10:47.950Z,38214,-117.7233,8.2,1.5,ml,17,166.89,27,0.09,nn,nn00735512,2020-05-26T16:14:32.934Z,38 km ESE of Mina. Nevada,earthquake,,4.4,,,automatic,nn,nn
2020-05-26T16:08:15.730Z,38141,-118.0878,1,1.8,ml,15,89.11,21,0.08,nn,nn00735510,2020-05-26T16:12:14.616Z,27 km S of Mina. Nevada,earthquake,,8.3,,,automatic,nn,nn
2020-05-26T16:07:27.430Z,37.6313333,-119.0291667,-2.77,1.09,md,8,103,0.01045,0.07,nc,nc73396511,2020-05-26T20:07:02.966Z,4km W of Mammoth Lakes. CA,earthquake,0.34,2.42,68,4,reviewed,nc,nc
2020-05-26T16:07:13.361Z,61.5101,-149.8953,37.7,1.4,ml,,,,0.41,ak,ak0206rdkha4,2020-05-30T04:05:20.467Z,3 km ESE of Big Lake. Alaska,earthquake,,0.6,,,reviewed,ak,ak
2020-05-26T16:03:13.850Z,34.3451667,-116.8478333,-1.41,1.13,ml,19,71,0.0171,0.2,ci,ci39218015,2020-05-27T00:46:00.471Z,9km N of Big Bear City. CA,quarry blast,0.45,31.61,72,21,reviewed,ci,ci
2020-05-26T16:03:05.660Z,38143,-117.8152,14.9,0.6,ml,9,162.78,29,0.05,nn,nn00735507,2020-05-26T16:08:10.762Z,37 km SE of Mina. Nevada,earthquake,,5.6,,,automatic,nn,nn
2020-05-26T16:00:04.710Z,33.8396667,-116205,8.85,0.37,ml,17,95,0.04493,0.16,ci,ci39218007,2020-05-28T15:20:52.011Z,13km N of Indio. CA,earthquake,0.34,0.72,88,7,reviewed,ci,ci
2020-05-26T15:56:03.320Z,38.1437,-117.9548,8.9,1.6,ml,17,99.88,9,0.1,nn,nn00735503,2020-05-26T16:02:14.552Z,30 km SSE of Mina. Nevada,earthquake,,0.8,,,automatic,nn,nn
2020-05-26T15:55:41.020Z,19.4436667,-155.3373333,6.18,3.27,ml,58,92,0.04907,0.12,hv,hv71529172,2020-05-28T06:56:46.216Z,10 km W of Volcano. Hawaii,earthquake,0.24,0.36,171,38,reviewed,hv,hv
2020-05-26T15:50:57.580Z,40.7358333,-112.0433333,9.74,0.67,md,9,116,0.05824,0.06,uu,uu60390637,2020-05-26T18:36:09.660Z,5 km ENE of Magna. Utah,earthquake,0.37,1.24,363,3,reviewed,uu,uu
2020-05-26T15:50:21.269Z,38.1512,-117.9717,5.3,1.4,ml,15,124.28,16,0.0606,nn,nn00735502,2020-05-27T02:13:42.581Z,29 km SSE of Mina. Nevada,earthquake,,0.9,0.31,3,reviewed,nn,nn
2020-05-26T15:49:00.840Z,38.8323333,-122.8188333,1.87,0.2,md,12,57,0.01443,0.02,nc,nc73396501,2020-06-04T05:24:02.276Z,8km NW of The Geysers. CA,earthquake,0.31,0.47,78,2,reviewed,nc,nc
2020-05-26T15:47:26.490Z,34.1215,-117.4421667,6.86,0.73,ml,15,123,0.1392,0.15,ci,ci39217975,2020-05-26T19:59:26.108Z,3km NNE of Fontana. CA,earthquake,0.37,0.94,181,7,reviewed,ci,ci
2020-05-26T15:46:35.030Z,38.1682,-117.9767,1.8,0.8,ml,13,99.46,31,0.09,nn,nn00735500,2020-05-26T15:52:02.472Z,27 km SSE of Mina. Nevada,earthquake,,0.6,,,automatic,nn,nn
2020-05-26T15:46:20.780Z,33.5773333,-116.8128333,4.72,0.06,ml,15,111,0.04383,0.16,ci,ci39217967,2020-05-26T20:19:00.746Z,13km W of Anza. CA,earthquake,0.33,0.31,106,3,reviewed,ci,ci
2020-05-26T15:45:26.760Z,38.1412,-118.0853,8.7,1.3,ml,19,118.69,114,0.2,nn,nn00735497,2020-05-26T15:51:54.236Z,27 km S of Mina. Nevada,earthquake,,3.7,,,automatic,nn,nn
2020-05-26T15:43:53.810Z,38.1578,-117.9448,6.3,1.2,ml,18,74.52,26,0.14,nn,nn00735492,2020-05-26T15:47:34.197Z,29 km SSE of Mina. Nevada,earthquake,,0.4,,,automatic,nn,nn
2020-05-26T15:42:19.606Z,38.1956,-117.8868,6.9,1.6,ml,24,83.04,36,0.1021,nn,nn00735489,2020-05-27T02:13:40.919Z,29 km SE of Mina. Nevada,earthquake,,0.7,0.3,7,reviewed,nn,nn
2020-05-26T15:38:51.420Z,38157,-117.9153,6.6,0.5,ml,12,123.41,43,0.06,nn,nn00735486,2020-05-26T15:43:11.804Z,30 km SSE of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-05-26T15:37:01.830Z,33.0623333,-115.5876667,8.98,1.93,ml,29,46,0.02449,0.26,ci,ci39217951,2020-05-26T15:40:49.174Z,4km NE of Westmorland. CA,earthquake,0.43,0.77,0.2,27,automatic,ci,ci
2020-05-26T15:36:04.940Z,33.5773315,-116.8033371,8.26,0.53,ml,20,64,0.03659,0.15,ci,ci39217943,2020-05-26T15:39:49.171Z,12km WNW of Anza. CA,earthquake,0.44,0.81,98,3,automatic,ci,ci
2020-05-26T15:35:16.347Z,26.8769,126619,58.99,4.7,mb,,49,1477,0.76,us,us6000a4iw,2020-06-03T18:16:48.040Z,128 km NW of Naha. Japan,earthquake,6.6,7.5,123,20,reviewed,us,us
2020-05-26T15:31:39.820Z,38.1567,-117.9377,10.3,2.7,ml,37,48.23,33,0.13,nn,nn00735482,2020-05-29T07:41:02.213Z,29 km SSE of Mina. Nevada,earthquake,,0.5,,,automatic,nn,nn
2020-05-26T15:28:43.179Z,60.2557,-152.6818,103.7,1.3,ml,,,,0.29,ak,ak0206rd3m1o,2020-05-30T04:05:19.569Z,60 km WNW of Ninilchik. Alaska,earthquake,,0.8,,,reviewed,ak,ak
2020-05-26T15:23:15.785Z,63.0154,-150.7273,127,3.4,ml,,,,0.63,ak,ak0206rd2hb5,2020-06-03T15:51:54.040Z,57 km N of Petersville. Alaska,earthquake,,0.3,,,reviewed,ak,ak
2020-05-26T15:21:47.260Z,38141,-117.8597,5.6,1.4,ml,11,109.3,8,0.04,nn,nn00735479,2020-05-26T15:32:59.795Z,35 km SE of Mina. Nevada,earthquake,,0.8,,,automatic,nn,nn
2020-05-26T15:21:21.960Z,38.1433,-118.0095,0.1,0.5,ml,13,142.96,37,0.13,nn,nn00735478,2020-05-26T15:32:52.012Z,28 km SSE of Mina. Nevada,earthquake,,5.7,,,automatic,nn,nn
2020-05-26T15:19:59.630Z,38.2062,-117.8562,9,1.2,ml,12,114.32,43,0.09,nn,nn00735476,2020-05-26T15:23:32.016Z,30 km SE of Mina. Nevada,earthquake,,2.2,,,automatic,nn,nn
2020-05-26T15:19:05.340Z,38.2078,-117.7607,0.5,1.3,ml,15,97.21,55,0.1,nn,nn00735474,2020-05-26T15:22:53.337Z,36 km SE of Mina. Nevada,earthquake,,9.1,,,automatic,nn,nn
2020-05-26T15:16:18.190Z,38.1305,-117.9175,8.3,1.3,ml,14,95.89,31,0.14,nn,nn00735471,2020-05-26T15:20:33.309Z,33 km SSE of Mina. Nevada,earthquake,,1.5,,,automatic,nn,nn
2020-05-26T15:12:14.690Z,38.1043,-118.0902,1.9,2.5,ml,19,65.11,46,0.07,nn,nn00735465,2020-05-26T15:24:35.040Z,31 km S of Mina. Nevada,earthquake,,9.6,,,automatic,nn,nn
2020-05-26T15:11:56.120Z,38.2045,-117.7668,0,2.3,ml,18,82.13,53,0.42,nn,nn00735464,2020-05-26T15:14:53.531Z,36 km SE of Mina. Nevada,earthquake,,21.5,,,automatic,nn,nn
2020-05-26T15:11:24.850Z,35.6678333,-117.4795,3.78,1.78,ml,23,87,0.1706,0.17,ci,ci39217903,2020-05-26T15:22:45.370Z,13km SSW of Searles Valley. CA,earthquake,0.3,1.04,144,26,automatic,ci,ci
2020-05-26T15:09:41.530Z,38.1117,-117.9732,15.4,0.3,ml,8,121.82,17,0.12,nn,nn00735462,2020-05-26T15:12:51.026Z,33 km SSE of Mina. Nevada,earthquake,,2.8,,,automatic,nn,nn
2020-05-26T15:08:47.090Z,36.0321667,-117.8733333,3.44,0.7,ml,16,140,0.02803,0.12,ci,ci39217911,2020-05-27T00:28:25.762Z,7km ESE of Coso Junction. CA,earthquake,0.22,0.42,206,7,reviewed,ci,ci
2020-05-26T15:08:02.739Z,51.5795,-176.8271,32.1,1.2,ml,,,,0.34,ak,ak0206rcz8lf,2020-05-30T04:05:16.869Z,35 km SSW of Adak. Alaska,earthquake,,1.5,,,reviewed,ak,ak
2020-05-26T15:07:28.070Z,35.8740005,-117.7178345,9.05,1.72,ml,10,70,0.07567,0.03,ci,ci39217887,2020-05-26T15:11:06.990Z,18km ESE of Little Lake. CA,earthquake,0.4,1.57,774,11,automatic,ci,ci
2020-05-26T15:06:12.330Z,39.4068333,-110.2998333,-2.07,1.65,md,7,201,0.02609,0.06,uu,uu60390632,2020-05-26T18:33:32.370Z,17 km SSE of Sunnyside. Utah,earthquake,0.77,0.76,131,6,reviewed,uu,uu
2020-05-26T15:05:04.490Z,35964,-117.3825,3.31,0.91,ml,24,70,0.1086,0.1,ci,ci39217879,2020-05-29T00:18:31.778Z,22km N of Searles Valley. CA,earthquake,0.18,0.48,116,11,reviewed,ci,ci
2020-05-26T15:02:34.038Z,69.5316,-144.5083,2.8,2.1,ml,,,,0.54,ak,ak0206rcy0wp,2020-05-30T04:05:15.786Z,75 km SSW of Kaktovik. Alaska,earthquake,,0.3,,,reviewed,ak,ak
2020-05-26T14:58:11.150Z,38.1403,-117.9733,13.8,1.8,ml,18,108.85,34,0.08,nn,nn00735454,2020-05-26T15:06:15.477Z,30 km SSE of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-05-26T14:55:05.857Z,54.6315,-163.0634,24.9,1.4,ml,,,,0.48,ak,ak0206rcnvw9,2020-05-30T04:05:51.417Z,33 km SE of False Pass. Alaska,earthquake,,1.1,,,reviewed,ak,ak
2020-05-26T14:51:42.790Z,38.1167,-118108,1,2.1,ml,21,65.58,53,0.29,nn,nn00735450,2020-05-26T14:54:56.454Z,30 km S of Mina. Nevada,earthquake,,19.5,,,automatic,nn,nn
2020-05-26T14:51:40.860Z,32.0728333,-116.6135,10.53,2.39,ml,22,128,0.2089,0.29,ci,ci39217863,2020-05-26T19:47:00.008Z,20km NNE of El Sauzal. B.C.. MX,earthquake,0.5,1.54,189,22,reviewed,ci,ci
2020-05-26T14:46:48.758Z,38.1669,-117.8721,8.9,1.6,ml,16,98.3,5,0.1686,nn,nn00735446,2020-05-27T02:13:36.065Z,32 km SE of Mina. Nevada,earthquake,,1.2,0.28,3,reviewed,nn,nn
2020-05-26T14:45:30.550Z,36093,-117.9206667,6.82,0.65,ml,15,135,0.05867,0.11,ci,ci39217855,2020-05-27T00:21:36.023Z,6km NNE of Coso Junction. CA,earthquake,0.24,0.56,211,7,reviewed,ci,ci
2020-05-26T14:44:44.580Z,38149,-118.0387,5.2,1.9,ml,25,62.11,13,0.11,nn,nn00735442,2020-05-26T14:48:15.933Z,27 km SSE of Mina. Nevada,earthquake,,1.3,,,automatic,nn,nn
2020-05-26T14:39:06.050Z,38153,-118.0082,4.9,1.4,ml,18,130.45,37,0.09,nn,nn00735439,2020-05-26T14:42:33.492Z,27 km SSE of Mina. Nevada,earthquake,,1,,,automatic,nn,nn
2020-05-26T14:36:25.020Z,19.2286663,-155.425827,33.79,1.88,md,47,132,0.02817,0.12,hv,hv71529077,2020-05-26T14:40:21.690Z,6 km ENE of P?hala. Hawaii,earthquake,0.59,0.84,0.13,3,automatic,hv,hv
2020-05-26T14:35:42.851Z,52.2299,-173.5559,13.3,1.6,ml,,,,0.86,ak,ak0206rcjof4,2020-05-30T04:05:14.953Z,44 km E of Atka. Alaska,earthquake,,0.7,,,reviewed,ak,ak
2020-05-26T14:34:16.206Z,44.2858,-115.0728,10,2.7,ml,,66,314,0.7,us,us70009qp3,2020-06-03T15:42:51.040Z,13 km NW of Stanley. Idaho,earthquake,1.6,2,0.05,52,reviewed,us,us
2020-05-26T14:32:21.950Z,35.8641667,-117684,8.38,0.05,ml,10,81,0.08529,0.11,ci,ci39217847,2020-05-26T23:57:42.103Z,22km ESE of Little Lake. CA,earthquake,0.26,0.96,0.1,4,reviewed,ci,ci
2020-05-26T14:29:22.400Z,38.1583,-117.9667,12.7,1.2,ml,19,132.85,23,0.1,nn,nn00735436,2020-05-26T14:35:32.944Z,28 km SSE of Mina. Nevada,earthquake,,1.2,,,automatic,nn,nn
2020-05-26T14:23:57.270Z,35.6721667,-117544,6.37,0.88,ml,22,74,0.09872,0.14,ci,ci39217831,2020-05-26T23:55:27.096Z,13km ENE of Ridgecrest. CA,earthquake,0.21,0.81,161,10,reviewed,ci,ci
2020-05-26T14:23:43.720Z,35698,-117.5223333,8.67,0.18,ml,10,98,0.1324,0.1,ci,ci37446085,2020-05-26T23:52:03.745Z,13km SW of Searles Valley. CA,earthquake,0.29,1.14,26,7,reviewed,ci,ci
2020-05-26T14:23:06.575Z,51.7178,-178.3745,83.5,1.5,ml,,,,0.27,ak,ak0206rch11d,2020-05-30T04:05:50.607Z,121 km W of Adak. Alaska,earthquake,,1.2,,,reviewed,ak,ak
2020-05-26T14:21:47.740Z,38.1357,-117.8962,12.2,1.2,ml,13,94.72,22,0.07,nn,nn00735432,2020-05-26T14:26:31.778Z,33 km SSE of Mina. Nevada,earthquake,,2.6,,,automatic,nn,nn
2020-05-26T14:19:31.360Z,33.4235,-116.6045,10.58,0.54,ml,23,113,0.07104,0.15,ci,ci39217823,2020-05-26T15:09:34.219Z,16km N of Warner Springs. CA,earthquake,0.31,0.48,172,12,reviewed,ci,ci
2020-05-26T14:18:48.690Z,38.1523,-118.0055,9.7,1.5,ml,22,89.17,25,0.08,nn,nn00735430,2020-05-26T14:22:34.704Z,27 km SSE of Mina. Nevada,earthquake,,1,,,automatic,nn,nn
2020-05-26T14:12:19.350Z,35.8706667,-117.7223333,8.16,1.03,ml,14,62,0.07096,0.11,ci,ci39217807,2020-05-26T14:16:03.649Z,18km ESE of Little Lake. CA,earthquake,0.22,0.66,208,13,automatic,ci,ci
2020-05-26T14:08:23.370Z,33.4891667,-116804,4.53,0.53,ml,20,49,0.09426,0.15,ci,ci39217799,2020-05-26T15:09:53.712Z,8km NE of Aguanga. CA,earthquake,0.22,0.5,93,12,reviewed,ci,ci
2020-05-26T14:04:30.905Z,52575,-174.7445,158.4,2,ml,,,,0.39,ak,ak0206rcd0b6,2020-05-30T04:05:49.819Z,56 km NW of Atka. Alaska,earthquake,,2.6,,,reviewed,ak,ak
2020-05-26T14:01:06.430Z,35884,-117.6735,2.9,0.46,ml,9,89,0.06647,0.1,ci,ci39217791,2020-05-26T15:09:52.460Z,22km ESE of Little Lake. CA,earthquake,0.4,0.61,177,5,reviewed,ci,ci
2020-05-26T14:00:24.641Z,-17.9999,-177.9885,558.12,4.5,mb,,86,3673,0.67,us,us70009qny,2020-06-03T15:39:20.040Z,285 km E of Levuka. Fiji,earthquake,11.5,5.9,78,49,reviewed,us,us
2020-05-26T14:00:16.950Z,38.1153,-118.0887,3.8,0.9,ml,9,110.72,99,0.03,nn,nn00735426,2020-05-26T14:03:51.406Z,30 km S of Mina. Nevada,earthquake,,1.6,,,automatic,nn,nn
2020-05-26T13:58:41.460Z,40.7613333,-112.0925,10.76,0.48,md,10,99,0.01338,0.06,uu,uu60390622,2020-05-26T18:30:55.950Z,5 km N of Magna. Utah,earthquake,0.32,0.86,323,4,reviewed,uu,uu
2020-05-26T13:56:15.700Z,38158,-117.9852,7.2,1.7,ml,20,89.42,27,0.12,nn,nn00735424,2020-05-26T14:02:13.290Z,27 km SSE of Mina. Nevada,earthquake,,1.4,,,automatic,nn,nn
2020-05-26T13:55:54.357Z,37796,72.8626,146.17,4.4,mb,,99,1877,1.28,us,us70009qnl,2020-06-03T15:36:53.040Z,105 km NNE of Khand?d. Afghanistan,earthquake,8.3,8.8,162,11,reviewed,us,us
2020-05-26T13:55:24.980Z,35.8503333,-117.6773333,4.26,0.75,ml,10,139,0.07348,0.16,ci,ci39217775,2020-05-26T13:59:01.972Z,23km ESE of Little Lake. CA,earthquake,0.51,1.15,197,10,automatic,ci,ci
2020-05-26T13:55:10.870Z,38.1655,-117.9557,9.7,1,ml,16,113.9,21,0.09,nn,nn00735422,2020-05-26T13:58:32.160Z,28 km SSE of Mina. Nevada,earthquake,,1.1,,,automatic,nn,nn
2020-05-26T13:53:32.115Z,34.1216,25.6141,10,4.5,mb,,116,1307,0.58,us,us70009qni,2020-06-03T15:34:34.040Z,98 km S of Néa Anatolí. Greece,earthquake,5,1.9,59,83,reviewed,us,us
2020-05-26T13:51:49.971Z,66.2886,-157.1782,8.9,0.7,ml,,,,0.69,ak,ak0206rc1ote,2020-05-30T04:05:13.648Z,66 km S of Shungnak. Alaska,earthquake,,0.3,,,reviewed,ak,ak
2020-05-26T13:51:35.750Z,38.1858,-117.7998,11.6,1.5,ml,20,65.56,0.05,0.09,nn,nn00735418,2020-05-26T13:54:55.666Z,35 km SE of Mina. Nevada,earthquake,,1.1,,,automatic,nn,nn
2020-05-26T13:50:12.150Z,17.9958,-66886,13,3,md,20,99,0.0218,0.23,pr,pr2020147012,2020-05-26T23:34:11.661Z,1 km N of Maria Antonia. Puerto Rico,earthquake,0.73,0.45,0.31,12,reviewed,pr,pr
2020-05-26T13:47:56.890Z,38192,-117.8745,5.5,0.6,ml,10,116.48,22,0.06,nn,nn00735416,2020-05-26T13:53:11.314Z,30 km SE of Mina. Nevada,earthquake,,3.6,,,automatic,nn,nn
2020-05-26T13:44:42.860Z,38.2448,-117.7818,1.5,1.7,ml,13,96.42,49,0.09,nn,nn00735414,2020-05-26T13:49:53.268Z,32 km ESE of Mina. Nevada,earthquake,,9.8,,,automatic,nn,nn
2020-05-26T13:44:21.720Z,34.0231667,-117.1121667,8.6,0.85,ml,26,57,0.01227,0.13,ci,ci39217759,2020-05-26T19:36:43.847Z,6km SSE of Mentone. CA,earthquake,0.17,0.51,153,23,reviewed,ci,ci
2020-05-26T13:42:49.840Z,35.9,-120.4206667,9.92,0.42,md,18,148,0.005027,0.04,nc,nc73396476,2020-06-04T05:08:03.187Z,1km E of Parkfield. CA,earthquake,0.7,0.57,0.14,3,reviewed,nc,nc
2020-05-26T13:41:08.110Z,38.1442,-118.0887,4.1,1.2,ml,13,164.39,43,0.06,nn,nn00735412,2020-05-26T13:46:32.846Z,27 km S of Mina. Nevada,earthquake,,7.1,,,automatic,nn,nn
2020-05-26T13:38:07.480Z,38.2391,-117793,2.4,1.6,ml,22,69.12,39,0.1588,nn,nn00735409,2020-05-27T02:13:28.486Z,32 km ESE of Mina. Nevada,earthquake,,1.4,0.6,6,reviewed,nn,nn
2020-05-26T13:37:36.322Z,38214,-117.7914,6.1,1.7,ml,10,82.33,38,0.0912,nn,nn00735408,2020-05-27T02:13:25.799Z,33 km SE of Mina. Nevada,earthquake,,1.3,0.16,2,reviewed,nn,nn
2020-05-26T13:37:18.844Z,60.8299,-151.8712,73.6,1.7,ml,,,,0.4,ak,ak0206rbymct,2020-05-30T04:05:12.567Z,35 km WNW of Nikiski. Alaska,earthquake,,0.3,,,reviewed,ak,ak
2020-05-26T13:36:53.235Z,38.2235,-117.8003,6.2,1.4,ml,24,51,43,0.2248,nn,nn00735406,2020-06-14T20:21:30.370Z,32 km SE of Mina. Nevada,earthquake,,1.3,0.33,9,reviewed,nn,nn
2020-05-26T13:33:57.499Z,-20.7324,-178.3018,593.84,4.2,mb,,140,4548,0.64,us,us6000a4iu,2020-06-03T15:21:02.040Z,324 km W of Haveluloto. Tonga,earthquake,12.9,8.6,131,16,reviewed,us,us
2020-05-26T13:32:09.630Z,19.1935005,-155.3865051,32.24,2.11,ml,39,172,0.08089,0.12,hv,hv71528967,2020-05-26T13:38:05.430Z,9 km E of P?hala. Hawaii,earthquake,0.69,0.83,3.55,4,automatic,hv,hv
2020-05-26T13:28:46.280Z,33583,-116.8058333,7.46,0.69,ml,33,42,0.03643,0.21,ci,ci39217735,2020-05-26T15:11:18.000Z,13km WNW of Anza. CA,earthquake,0.31,0.69,166,20,reviewed,ci,ci
2020-05-26T13:27:01.970Z,38.1595,-117.9982,6.6,1.6,ml,21,87.89,32,0.14,nn,nn00735403,2020-05-26T13:34:15.851Z,27 km SSE of Mina. Nevada,earthquake,,0.4,,,automatic,nn,nn
2020-05-26T13:22:25.810Z,38.1612,-118.0465,2,0.8,ml,13,186.14,46,0.04,nn,nn00735402,2020-05-26T13:27:51.650Z,26 km SSE of Mina. Nevada,earthquake,,9,,,automatic,nn,nn
2020-05-26T13:21:24.410Z,33.7433333,-117.5433333,6.92,1.3,ml,38,39,0.07539,0.18,ci,ci39217727,2020-05-26T13:45:31.820Z,10km NNE of Trabuco Canyon. CA,earthquake,0.25,0.56,214,29,reviewed,ci,ci
2020-05-26T13:21:11.380Z,36939,-121.5386667,7,1.92,md,72,31,0.03837,0.16,nc,nc73396471,2020-06-04T04:46:10.056Z,8km SSE of Gilroy. CA,earthquake,0.18,0.49,197,58,reviewed,nc,nc
2020-05-26T13:20:18.140Z,38.0938,-118.1708,7.3,0.7,ml,8,191.37,124,0.04,nn,nn00735401,2020-05-26T13:24:10.188Z,33 km S of Mina. Nevada,earthquake,,9,,,automatic,nn,nn
2020-05-26T13:18:52.630Z,38125,-117.9967,7.8,1.8,ml,17,131.93,34,0.01,nn,nn00735395,2020-05-26T13:22:54.965Z,31 km SSE of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-05-26T13:18:23.810Z,38.1457,-118.0047,7.2,2,ml,15,132.4,37,0.07,nn,nn00735394,2020-05-26T13:21:52.174Z,28 km SSE of Mina. Nevada,earthquake,,1.1,,,automatic,nn,nn
2020-05-26T13:17:30.370Z,35.8725,-117718,8.64,1.01,ml,15,69,0.07431,0.09,ci,ci39217719,2020-05-26T13:45:14.207Z,18km ESE of Little Lake. CA,earthquake,0.22,0.7,176,12,reviewed,ci,ci
2020-05-26T13:17:03.950Z,35872,-117.7221667,8.15,1.07,ml,16,62,0.07219,0.12,ci,ci39217711,2020-05-26T13:46:37.240Z,18km ESE of Little Lake. CA,earthquake,0.23,0.68,179,12,reviewed,ci,ci
2020-05-26T13:11:09.598Z,6.4924,126.8718,67.67,4.5,mb,,93,1406,0.52,us,us6000a4it,2020-06-03T14:50:25.040Z,73 km SE of Bobon. Philippines,earthquake,8.5,8,135,16,reviewed,us,us
2020-05-26T13:11:00.010Z,38.1782,-117.8397,5.5,1.4,ml,21,66.83,16,0.1,nn,nn00735390,2020-05-26T13:14:37.283Z,33 km SE of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-05-26T13:10:10.480Z,41.3145,-111.7358333,12.72,1.09,md,18,79,0.2261,0.15,uu,uu60390617,2020-05-26T14:35:09.410Z,6 km ENE of Eden. Utah,earthquake,0.35,0.82,232,14,reviewed,uu,uu
2020-05-26T13:07:51.760Z,38.1798,-117.7995,12.1,2.4,ml,26,48.83,0.06,0.11,nn,nn00735387,2020-05-26T13:11:56.284Z,35 km SE of Mina. Nevada,earthquake,,0.8,,,automatic,nn,nn
2020-05-26T13:04:35.497Z,38.1544,-117.9541,8,2.8,ml,30,47.73,16,0.1487,nn,nn00735382,2020-05-26T20:00:31.040Z,29 km SSE of Mina. Nevada,earthquake,,0.6,0.35,10,reviewed,nn,nn
2020-05-26T13:04:15.930Z,35867,-117.7245,7.77,0.49,ml,9,71,0.06691,0.12,ci,ci39217679,2020-05-26T13:07:51.201Z,18km ESE of Little Lake. CA,earthquake,0.31,0.9,0.14,4,automatic,ci,ci
2020-05-26T13:03:58.990Z,38.1798,-117.9457,7.6,0.9,ml,14,137.38,39,0.16,nn,nn00735381,2020-05-26T13:08:13.678Z,27 km SSE of Mina. Nevada,earthquake,,1.5,,,automatic,nn,nn
